id_ptp,ptp_trunk,condition,id,mean_correct_one_square_away_shuff,mean_correct_one_square_away
1,6047ae5...,schema_c,112,0.20833333333333334,0.875
1,6047ae5...,schema_c,113,0.3333333333333333,0.875
1,6047ae5...,schema_c,114,0.16666666666666666,0.875
1,6047ae5...,schema_c,115,0.041666666666666664,0.875
1,6047ae5...,schema_c,116,0.3333333333333333,0.875
1,6047ae5...,schema_c,117,0.08333333333333333,0.875
1,6047ae5...,schema_c,118,0.2916666666666667,0.875
1,6047ae5...,schema_c,119,0.125,0.875
1,6047ae5...,schema_c,120,0.16666666666666666,0.875
1,6047ae5...,schema_c,121,0.16666666666666666,0.875
1,6047ae5...,schema_c,122,0.25,0.875
1,6047ae5...,schema_c,123,0.2916666666666667,0.875
1,6047ae5...,schema_c,124,0.20833333333333334,0.875
1,6047ae5...,schema_c,125,0.16666666666666666,0.875
1,6047ae5...,schema_c,126,0.16666666666666666,0.875
1,6047ae5...,schema_c,127,0.20833333333333334,0.875
1,6047ae5...,schema_c,128,0.25,0.875
1,6047ae5...,schema_c,129,0.25,0.875
1,6047ae5...,schema_c,130,0.25,0.875
1,6047ae5...,schema_c,131,0.25,0.875
1,6047ae5...,schema_c,132,0.041666666666666664,0.875
1,6047ae5...,schema_c,133,0.16666666666666666,0.875
1,6047ae5...,schema_c,134,0.375,0.875
1,6047ae5...,schema_c,135,0.041666666666666664,0.875
1,6047ae5...,schema_c,136,0.08333333333333333,0.875
1,6047ae5...,schema_c,137,0.08333333333333333,0.875
1,6047ae5...,schema_c,138,0.125,0.875
1,6047ae5...,schema_c,139,0.08333333333333333,0.875
1,6047ae5...,schema_c,140,0.25,0.875
1,6047ae5...,schema_c,141,0.125,0.875
1,6047ae5...,schema_c,142,0.16666666666666666,0.875
1,6047ae5...,schema_c,143,0.125,0.875
1,6047ae5...,schema_c,144,0.041666666666666664,0.875
1,6047ae5...,schema_c,145,0.375,0.875
1,6047ae5...,schema_c,146,0.25,0.875
1,6047ae5...,schema_c,147,0.125,0.875
1,6047ae5...,schema_c,148,0.16666666666666666,0.875
1,6047ae5...,schema_c,149,0.125,0.875
1,6047ae5...,schema_c,150,0.25,0.875
1,6047ae5...,schema_c,151,0.16666666666666666,0.875
1,6047ae5...,schema_c,152,0.20833333333333334,0.875
1,6047ae5...,schema_c,153,0.08333333333333333,0.875
1,6047ae5...,schema_c,154,0.08333333333333333,0.875
1,6047ae5...,schema_c,155,0.16666666666666666,0.875
1,6047ae5...,schema_c,156,0.20833333333333334,0.875
1,6047ae5...,schema_c,157,0,0.875
1,6047ae5...,schema_c,158,0.08333333333333333,0.875
1,6047ae5...,schema_c,159,0,0.875
1,6047ae5...,schema_c,160,0.125,0.875
1,6047ae5...,schema_c,161,0.08333333333333333,0.875
1,6047ae5...,schema_c,162,0.041666666666666664,0.875
1,6047ae5...,schema_c,163,0.16666666666666666,0.875
1,6047ae5...,schema_c,164,0.20833333333333334,0.875
1,6047ae5...,schema_c,165,0.16666666666666666,0.875
1,6047ae5...,schema_c,166,0.20833333333333334,0.875
1,6047ae5...,schema_c,167,0.16666666666666666,0.875
1,6047ae5...,schema_c,168,0.20833333333333334,0.875
1,6047ae5...,schema_c,169,0.20833333333333334,0.875
1,6047ae5...,schema_c,170,0.08333333333333333,0.875
1,6047ae5...,schema_c,171,0.125,0.875
1,6047ae5...,schema_c,172,0.16666666666666666,0.875
1,6047ae5...,schema_c,173,0.25,0.875
1,6047ae5...,schema_c,174,0.20833333333333334,0.875
1,6047ae5...,schema_c,175,0.25,0.875
1,6047ae5...,schema_c,176,0.125,0.875
1,6047ae5...,schema_c,177,0.125,0.875
1,6047ae5...,schema_c,178,0.125,0.875
1,6047ae5...,schema_c,179,0.125,0.875
1,6047ae5...,schema_c,180,0.125,0.875
1,6047ae5...,schema_c,181,0.25,0.875
1,6047ae5...,schema_c,182,0.25,0.875
1,6047ae5...,schema_c,183,0.16666666666666666,0.875
1,6047ae5...,schema_c,184,0.20833333333333334,0.875
1,6047ae5...,schema_c,185,0.125,0.875
1,6047ae5...,schema_c,186,0.25,0.875
1,6047ae5...,schema_c,187,0.25,0.875
1,6047ae5...,schema_c,188,0,0.875
1,6047ae5...,schema_c,189,0.20833333333333334,0.875
1,6047ae5...,schema_c,190,0.125,0.875
1,6047ae5...,schema_c,191,0.20833333333333334,0.875
1,6047ae5...,schema_c,192,0.16666666666666666,0.875
1,6047ae5...,schema_c,193,0.125,0.875
1,6047ae5...,schema_c,194,0.08333333333333333,0.875
1,6047ae5...,schema_c,195,0.125,0.875
1,6047ae5...,schema_c,196,0.125,0.875
1,6047ae5...,schema_c,197,0.16666666666666666,0.875
1,6047ae5...,schema_c,198,0.20833333333333334,0.875
1,6047ae5...,schema_c,199,0.08333333333333333,0.875
1,6047ae5...,schema_c,200,0.125,0.875
1,6047ae5...,schema_c,201,0.16666666666666666,0.875
1,6047ae5...,schema_c,202,0.08333333333333333,0.875
1,6047ae5...,schema_c,203,0.125,0.875
1,6047ae5...,schema_c,204,0.3333333333333333,0.875
1,6047ae5...,schema_c,205,0.125,0.875
1,6047ae5...,schema_c,206,0.25,0.875
1,6047ae5...,schema_c,207,0.16666666666666666,0.875
1,6047ae5...,schema_c,208,0.20833333333333334,0.875
1,6047ae5...,schema_c,209,0.20833333333333334,0.875
1,6047ae5...,schema_c,210,0.25,0.875
1,6047ae5...,schema_c,211,0.041666666666666664,0.875
1,6047ae5...,schema_c,212,0.041666666666666664,0.875
1,6047ae5...,schema_c,213,0.20833333333333334,0.875
1,6047ae5...,schema_c,214,0.16666666666666666,0.875
1,6047ae5...,schema_c,215,0.20833333333333334,0.875
1,6047ae5...,schema_c,216,0.16666666666666666,0.875
1,6047ae5...,schema_c,217,0.25,0.875
1,6047ae5...,schema_c,218,0.125,0.875
1,6047ae5...,schema_c,219,0.08333333333333333,0.875
1,6047ae5...,schema_c,220,0.125,0.875
1,6047ae5...,schema_c,221,0.125,0.875
1,6047ae5...,schema_c,222,0.2916666666666667,0.875
1,6047ae5...,schema_c,223,0.08333333333333333,0.875
1,6047ae5...,schema_c,224,0.08333333333333333,0.875
1,6047ae5...,schema_c,225,0.16666666666666666,0.875
1,6047ae5...,schema_c,226,0.20833333333333334,0.875
1,6047ae5...,schema_c,227,0.16666666666666666,0.875
1,6047ae5...,schema_c,228,0.125,0.875
1,6047ae5...,schema_c,229,0.125,0.875
1,6047ae5...,schema_c,230,0.16666666666666666,0.875
1,6047ae5...,schema_c,231,0.3333333333333333,0.875
1,6047ae5...,schema_c,232,0.25,0.875
1,6047ae5...,schema_c,233,0.20833333333333334,0.875
1,6047ae5...,schema_c,234,0.08333333333333333,0.875
1,6047ae5...,schema_c,235,0.125,0.875
1,6047ae5...,schema_c,236,0.16666666666666666,0.875
1,6047ae5...,schema_c,237,0.08333333333333333,0.875
1,6047ae5...,schema_c,238,0.20833333333333334,0.875
1,6047ae5...,schema_c,239,0.041666666666666664,0.875
1,6047ae5...,schema_c,240,0.125,0.875
1,6047ae5...,schema_c,241,0.20833333333333334,0.875
1,6047ae5...,schema_c,242,0.16666666666666666,0.875
1,6047ae5...,schema_c,243,0.041666666666666664,0.875
1,6047ae5...,schema_c,244,0.4583333333333333,0.875
1,6047ae5...,schema_c,245,0.08333333333333333,0.875
1,6047ae5...,schema_c,246,0.25,0.875
1,6047ae5...,schema_c,247,0.041666666666666664,0.875
1,6047ae5...,schema_c,248,0.08333333333333333,0.875
1,6047ae5...,schema_c,249,0.041666666666666664,0.875
1,6047ae5...,schema_c,250,0.16666666666666666,0.875
1,6047ae5...,schema_c,251,0.25,0.875
1,6047ae5...,schema_c,252,0.125,0.875
1,6047ae5...,schema_c,253,0.041666666666666664,0.875
1,6047ae5...,schema_c,254,0.20833333333333334,0.875
1,6047ae5...,schema_c,255,0.125,0.875
1,6047ae5...,schema_c,256,0.125,0.875
1,6047ae5...,schema_c,257,0.20833333333333334,0.875
1,6047ae5...,schema_c,258,0.125,0.875
1,6047ae5...,schema_c,259,0.16666666666666666,0.875
1,6047ae5...,schema_c,260,0.2916666666666667,0.875
1,6047ae5...,schema_c,261,0.20833333333333334,0.875
1,6047ae5...,schema_c,262,0.125,0.875
1,6047ae5...,schema_c,263,0.08333333333333333,0.875
1,6047ae5...,schema_c,264,0.16666666666666666,0.875
1,6047ae5...,schema_c,265,0.20833333333333334,0.875
1,6047ae5...,schema_c,266,0.125,0.875
1,6047ae5...,schema_c,267,0.25,0.875
1,6047ae5...,schema_c,268,0.16666666666666666,0.875
1,6047ae5...,schema_c,269,0.16666666666666666,0.875
1,6047ae5...,schema_c,270,0.08333333333333333,0.875
1,6047ae5...,schema_c,271,0.041666666666666664,0.875
1,6047ae5...,schema_c,272,0.125,0.875
1,6047ae5...,schema_c,273,0.25,0.875
1,6047ae5...,schema_c,274,0.16666666666666666,0.875
1,6047ae5...,schema_c,275,0.08333333333333333,0.875
1,6047ae5...,schema_c,276,0.25,0.875
1,6047ae5...,schema_c,277,0.16666666666666666,0.875
1,6047ae5...,schema_c,278,0.125,0.875
1,6047ae5...,schema_c,279,0.08333333333333333,0.875
1,6047ae5...,schema_c,280,0.08333333333333333,0.875
1,6047ae5...,schema_c,281,0.08333333333333333,0.875
1,6047ae5...,schema_c,282,0.125,0.875
1,6047ae5...,schema_c,283,0.25,0.875
1,6047ae5...,schema_c,284,0.20833333333333334,0.875
1,6047ae5...,schema_c,285,0.08333333333333333,0.875
1,6047ae5...,schema_c,286,0.08333333333333333,0.875
1,6047ae5...,schema_c,287,0.08333333333333333,0.875
1,6047ae5...,schema_c,288,0.125,0.875
1,6047ae5...,schema_c,289,0.20833333333333334,0.875
1,6047ae5...,schema_c,290,0.08333333333333333,0.875
1,6047ae5...,schema_c,291,0.08333333333333333,0.875
1,6047ae5...,schema_c,292,0.16666666666666666,0.875
1,6047ae5...,schema_c,293,0.08333333333333333,0.875
1,6047ae5...,schema_c,294,0.125,0.875
1,6047ae5...,schema_c,295,0.2916666666666667,0.875
1,6047ae5...,schema_c,296,0.08333333333333333,0.875
1,6047ae5...,schema_c,297,0.2916666666666667,0.875
1,6047ae5...,schema_c,298,0.3333333333333333,0.875
1,6047ae5...,schema_c,299,0.20833333333333334,0.875
1,6047ae5...,schema_c,300,0.16666666666666666,0.875
1,6047ae5...,schema_c,301,0.25,0.875
1,6047ae5...,schema_c,302,0.20833333333333334,0.875
1,6047ae5...,schema_c,303,0.16666666666666666,0.875
1,6047ae5...,schema_c,304,0.16666666666666666,0.875
1,6047ae5...,schema_c,305,0.2916666666666667,0.875
1,6047ae5...,schema_c,306,0.25,0.875
1,6047ae5...,schema_c,307,0.2916666666666667,0.875
1,6047ae5...,schema_c,308,0.125,0.875
1,6047ae5...,schema_c,309,0.16666666666666666,0.875
1,6047ae5...,schema_c,310,0.2916666666666667,0.875
1,6047ae5...,schema_c,311,0,0.875
1,6047ae5...,schema_c,312,0.08333333333333333,0.875
1,6047ae5...,schema_c,313,0.08333333333333333,0.875
1,6047ae5...,schema_c,314,0.20833333333333334,0.875
1,6047ae5...,schema_c,315,0.3333333333333333,0.875
1,6047ae5...,schema_c,316,0.041666666666666664,0.875
1,6047ae5...,schema_c,317,0.20833333333333334,0.875
1,6047ae5...,schema_c,318,0.125,0.875
1,6047ae5...,schema_c,319,0.16666666666666666,0.875
1,6047ae5...,schema_c,320,0.125,0.875
1,6047ae5...,schema_c,321,0.125,0.875
1,6047ae5...,schema_c,322,0.16666666666666666,0.875
1,6047ae5...,schema_c,323,0.16666666666666666,0.875
1,6047ae5...,schema_c,324,0.25,0.875
1,6047ae5...,schema_c,325,0.25,0.875
1,6047ae5...,schema_c,326,0.16666666666666666,0.875
1,6047ae5...,schema_c,327,0.2916666666666667,0.875
1,6047ae5...,schema_c,328,0.125,0.875
1,6047ae5...,schema_c,329,0.25,0.875
1,6047ae5...,schema_c,330,0.20833333333333334,0.875
1,6047ae5...,schema_c,331,0.041666666666666664,0.875
1,6047ae5...,schema_c,332,0.20833333333333334,0.875
1,6047ae5...,schema_c,333,0.20833333333333334,0.875
1,6047ae5...,schema_c,334,0.25,0.875
1,6047ae5...,schema_c,335,0.041666666666666664,0.875
1,6047ae5...,schema_c,336,0.125,0.875
1,6047ae5...,schema_c,337,0.16666666666666666,0.875
1,6047ae5...,schema_c,338,0.2916666666666667,0.875
1,6047ae5...,schema_c,339,0.125,0.875
1,6047ae5...,schema_c,340,0.08333333333333333,0.875
1,6047ae5...,schema_c,341,0.08333333333333333,0.875
1,6047ae5...,schema_c,342,0,0.875
1,6047ae5...,schema_c,343,0.25,0.875
1,6047ae5...,schema_c,344,0.125,0.875
1,6047ae5...,schema_c,345,0.041666666666666664,0.875
1,6047ae5...,schema_c,346,0.125,0.875
1,6047ae5...,schema_c,347,0.08333333333333333,0.875
1,6047ae5...,schema_c,348,0.20833333333333334,0.875
1,6047ae5...,schema_c,349,0.25,0.875
1,6047ae5...,schema_c,350,0.25,0.875
1,6047ae5...,schema_c,351,0.20833333333333334,0.875
1,6047ae5...,schema_c,352,0.16666666666666666,0.875
1,6047ae5...,schema_c,353,0.041666666666666664,0.875
1,6047ae5...,schema_c,354,0.125,0.875
1,6047ae5...,schema_c,355,0.16666666666666666,0.875
1,6047ae5...,schema_c,356,0.125,0.875
1,6047ae5...,schema_c,357,0.125,0.875
1,6047ae5...,schema_c,358,0.08333333333333333,0.875
1,6047ae5...,schema_c,359,0.2916666666666667,0.875
1,6047ae5...,schema_c,360,0.125,0.875
1,6047ae5...,schema_c,361,0.16666666666666666,0.875
1,6047ae5...,schema_c,362,0.125,0.875
1,6047ae5...,schema_c,363,0.08333333333333333,0.875
1,6047ae5...,schema_c,364,0.20833333333333334,0.875
1,6047ae5...,schema_c,365,0.08333333333333333,0.875
1,6047ae5...,schema_c,366,0.2916666666666667,0.875
1,6047ae5...,schema_c,367,0.125,0.875
1,6047ae5...,schema_c,368,0.125,0.875
1,6047ae5...,schema_c,369,0.20833333333333334,0.875
1,6047ae5...,schema_c,370,0.25,0.875
1,6047ae5...,schema_c,371,0.20833333333333334,0.875
1,6047ae5...,schema_c,372,0.08333333333333333,0.875
1,6047ae5...,schema_c,373,0.16666666666666666,0.875
1,6047ae5...,schema_c,374,0.16666666666666666,0.875
1,6047ae5...,schema_c,375,0.16666666666666666,0.875
1,6047ae5...,schema_c,376,0.08333333333333333,0.875
1,6047ae5...,schema_c,377,0.16666666666666666,0.875
1,6047ae5...,schema_c,378,0.20833333333333334,0.875
1,6047ae5...,schema_c,379,0.25,0.875
1,6047ae5...,schema_c,380,0.125,0.875
1,6047ae5...,schema_c,381,0.08333333333333333,0.875
1,6047ae5...,schema_c,382,0.20833333333333334,0.875
1,6047ae5...,schema_c,383,0.041666666666666664,0.875
1,6047ae5...,schema_c,384,0.375,0.875
1,6047ae5...,schema_c,385,0.125,0.875
1,6047ae5...,schema_c,386,0.125,0.875
1,6047ae5...,schema_c,387,0.20833333333333334,0.875
1,6047ae5...,schema_c,388,0.16666666666666666,0.875
1,6047ae5...,schema_c,389,0.20833333333333334,0.875
1,6047ae5...,schema_c,390,0.16666666666666666,0.875
1,6047ae5...,schema_c,391,0.08333333333333333,0.875
1,6047ae5...,schema_c,392,0.20833333333333334,0.875
1,6047ae5...,schema_c,393,0.20833333333333334,0.875
1,6047ae5...,schema_c,394,0.125,0.875
1,6047ae5...,schema_c,395,0.2916666666666667,0.875
1,6047ae5...,schema_c,396,0.16666666666666666,0.875
1,6047ae5...,schema_c,397,0.125,0.875
1,6047ae5...,schema_c,398,0.20833333333333334,0.875
1,6047ae5...,schema_c,399,0.20833333333333334,0.875
1,6047ae5...,schema_c,400,0.125,0.875
1,6047ae5...,schema_c,401,0.20833333333333334,0.875
1,6047ae5...,schema_c,402,0.08333333333333333,0.875
1,6047ae5...,schema_c,403,0.20833333333333334,0.875
1,6047ae5...,schema_c,404,0.041666666666666664,0.875
1,6047ae5...,schema_c,405,0.08333333333333333,0.875
1,6047ae5...,schema_c,406,0.3333333333333333,0.875
1,6047ae5...,schema_c,407,0.16666666666666666,0.875
1,6047ae5...,schema_c,408,0.125,0.875
1,6047ae5...,schema_c,409,0.16666666666666666,0.875
1,6047ae5...,schema_c,410,0.20833333333333334,0.875
1,6047ae5...,schema_c,411,0.25,0.875
1,6047ae5...,schema_c,412,0.08333333333333333,0.875
1,6047ae5...,schema_c,413,0.16666666666666666,0.875
1,6047ae5...,schema_c,414,0.125,0.875
1,6047ae5...,schema_c,415,0.08333333333333333,0.875
1,6047ae5...,schema_c,416,0.20833333333333334,0.875
1,6047ae5...,schema_c,417,0.2916666666666667,0.875
1,6047ae5...,schema_c,418,0.08333333333333333,0.875
1,6047ae5...,schema_c,419,0.16666666666666666,0.875
1,6047ae5...,schema_c,420,0.16666666666666666,0.875
1,6047ae5...,schema_c,421,0.20833333333333334,0.875
1,6047ae5...,schema_c,422,0.041666666666666664,0.875
1,6047ae5...,schema_c,423,0.125,0.875
1,6047ae5...,schema_c,424,0.20833333333333334,0.875
1,6047ae5...,schema_c,425,0.16666666666666666,0.875
1,6047ae5...,schema_c,426,0.125,0.875
1,6047ae5...,schema_c,427,0.20833333333333334,0.875
1,6047ae5...,schema_c,428,0.125,0.875
1,6047ae5...,schema_c,429,0.16666666666666666,0.875
1,6047ae5...,schema_c,430,0.16666666666666666,0.875
1,6047ae5...,schema_c,431,0.16666666666666666,0.875
1,6047ae5...,schema_c,432,0.125,0.875
1,6047ae5...,schema_c,433,0.125,0.875
1,6047ae5...,schema_c,434,0.125,0.875
1,6047ae5...,schema_c,435,0.25,0.875
1,6047ae5...,schema_c,436,0.125,0.875
1,6047ae5...,schema_c,437,0.041666666666666664,0.875
1,6047ae5...,schema_c,438,0.125,0.875
1,6047ae5...,schema_c,439,0.20833333333333334,0.875
1,6047ae5...,schema_c,440,0.16666666666666666,0.875
1,6047ae5...,schema_c,441,0.20833333333333334,0.875
1,6047ae5...,schema_c,442,0.041666666666666664,0.875
1,6047ae5...,schema_c,443,0.16666666666666666,0.875
1,6047ae5...,schema_c,444,0.16666666666666666,0.875
1,6047ae5...,schema_c,445,0.25,0.875
1,6047ae5...,schema_c,446,0.20833333333333334,0.875
1,6047ae5...,schema_c,447,0.08333333333333333,0.875
1,6047ae5...,schema_c,448,0.25,0.875
1,6047ae5...,schema_c,449,0.20833333333333334,0.875
1,6047ae5...,schema_c,450,0.125,0.875
1,6047ae5...,schema_c,451,0.2916666666666667,0.875
1,6047ae5...,schema_c,452,0.20833333333333334,0.875
1,6047ae5...,schema_c,453,0.16666666666666666,0.875
1,6047ae5...,schema_c,454,0.375,0.875
1,6047ae5...,schema_c,455,0.16666666666666666,0.875
1,6047ae5...,schema_c,456,0.20833333333333334,0.875
1,6047ae5...,schema_c,457,0.125,0.875
1,6047ae5...,schema_c,458,0.2916666666666667,0.875
1,6047ae5...,schema_c,459,0.08333333333333333,0.875
1,6047ae5...,schema_c,460,0.2916666666666667,0.875
1,6047ae5...,schema_c,461,0.125,0.875
1,6047ae5...,schema_c,462,0.20833333333333334,0.875
1,6047ae5...,schema_c,463,0.16666666666666666,0.875
1,6047ae5...,schema_c,464,0.20833333333333334,0.875
1,6047ae5...,schema_c,465,0.125,0.875
1,6047ae5...,schema_c,466,0.125,0.875
1,6047ae5...,schema_c,467,0.16666666666666666,0.875
1,6047ae5...,schema_c,468,0.08333333333333333,0.875
1,6047ae5...,schema_c,469,0.2916666666666667,0.875
1,6047ae5...,schema_c,470,0.16666666666666666,0.875
1,6047ae5...,schema_c,471,0.20833333333333334,0.875
1,6047ae5...,schema_c,472,0.20833333333333334,0.875
1,6047ae5...,schema_c,473,0.125,0.875
1,6047ae5...,schema_c,474,0.125,0.875
1,6047ae5...,schema_c,475,0.20833333333333334,0.875
1,6047ae5...,schema_c,476,0.16666666666666666,0.875
1,6047ae5...,schema_c,477,0.16666666666666666,0.875
1,6047ae5...,schema_c,478,0.125,0.875
1,6047ae5...,schema_c,479,0.25,0.875
1,6047ae5...,schema_c,480,0.16666666666666666,0.875
1,6047ae5...,schema_c,481,0.16666666666666666,0.875
1,6047ae5...,schema_c,482,0.16666666666666666,0.875
1,6047ae5...,schema_c,483,0.16666666666666666,0.875
1,6047ae5...,schema_c,484,0.16666666666666666,0.875
1,6047ae5...,schema_c,485,0.20833333333333334,0.875
1,6047ae5...,schema_c,486,0.08333333333333333,0.875
1,6047ae5...,schema_c,487,0.20833333333333334,0.875
1,6047ae5...,schema_c,488,0.125,0.875
1,6047ae5...,schema_c,489,0.041666666666666664,0.875
1,6047ae5...,schema_c,490,0.2916666666666667,0.875
1,6047ae5...,schema_c,491,0.125,0.875
1,6047ae5...,schema_c,492,0.125,0.875
1,6047ae5...,schema_c,493,0.041666666666666664,0.875
1,6047ae5...,schema_c,494,0.08333333333333333,0.875
1,6047ae5...,schema_c,495,0.16666666666666666,0.875
1,6047ae5...,schema_c,496,0.25,0.875
1,6047ae5...,schema_c,497,0,0.875
1,6047ae5...,schema_c,498,0.25,0.875
1,6047ae5...,schema_c,499,0.041666666666666664,0.875
1,6047ae5...,schema_c,500,0.08333333333333333,0.875
1,6047ae5...,schema_c,501,0.125,0.875
1,6047ae5...,schema_c,502,0.25,0.875
1,6047ae5...,schema_c,503,0.20833333333333334,0.875
1,6047ae5...,schema_c,504,0.20833333333333334,0.875
1,6047ae5...,schema_c,505,0.25,0.875
1,6047ae5...,schema_c,506,0.2916666666666667,0.875
1,6047ae5...,schema_c,507,0.08333333333333333,0.875
1,6047ae5...,schema_c,508,0.2916666666666667,0.875
